GB2312	UTF8	UNICODE	charset 
e8e6	e6a184	26692	桄
e8e7	e6a1a4	26724	桤
e8e8	e6a283	26755	梃
e8e9	e6a09d	26653	栝
e8ea	e6a195	26709	桕
e8eb	e6a1a6	26726	桦
e8ec	e6a181	26689	桁
e8ed	e6a1a7	26727	桧
e8ee	e6a180	26688	桀
e8ef	e6a0be	26686	栾
e8f0	e6a18a	26698	桊
e8f1	e6a189	26697	桉
e8f2	e6a0a9	26665	栩
e8f3	e6a2b5	26805	梵
e8f4	e6a28f	26767	梏
e8f5	e6a1b4	26740	桴
e8f6	e6a1b7	26743	桷
e8f7	e6a293	26771	梓
e8f8	e6a1ab	26731	桫
e8f9	e6a382	26818	棂
e8fa	e6a5ae	26990	楮
e8fb	e6a3bc	26876	棼
e8fc	e6a49f	26911	椟
e8fd	e6a4a0	26912	椠
e8fe	e6a3b9	26873	棹
e9a1	e6a4a4	26916	椤
e9a2	e6a3b0	26864	棰
e9a3	e6a48b	26891	椋
e9a4	e6a481	26881	椁
e9a5	e6a597	26967	楗
e9a6	e6a3a3	26851	棣
e9a7	e6a490	26896	椐
e9a8	e6a5b1	26993	楱
e9a9	e6a4b9	26937	椹
e9aa	e6a5a0	26976	楠
e9ab	e6a582	26946	楂
e9ac	e6a59d	26973	楝
e9ad	e6a684	27012	榄
e9ae	e6a5ab	26987	楫
e9af	e6a680	27008	榀
e9b0	e6a698	27032	榘
e9b1	e6a5b8	27000	楸
e9b2	e6a4b4	26932	椴
e9b3	e6a78c	27084	槌
e9b4	e6a687	27015	榇
e9b5	e6a688	27016	榈
e9b6	e6a78e	27086	槎
e9b7	e6a689	27017	榉
e9b8	e6a5a6	26982	楦
e9b9	e6a5a3	26979	楣
e9ba	e6a5b9	27001	楹
e9bb	e6a69b	27035	榛
e9bc	e6a6a7	27047	榧
e9bd	e6a6bb	27067	榻
e9be	e6a6ab	27051	榫
e9bf	e6a6ad	27053	榭
e9c0	e6a794	27092	槔
e9c1	e6a6b1	27057	榱
e9c2	e6a781	27073	槁
e9c3	e6a78a	27082	槊
e9c4	e6a79f	27103	槟
e9c5	e6a695	27029	榕
e9c6	e6a7a0	27104	槠
e9c7	e6a68d	27021	榍
e9c8	e6a7bf	27135	槿
e9c9	e6a8af	27183	樯
e9ca	e6a7ad	27117	槭
e9cb	e6a897	27159	樗
e9cc	e6a898	27160	樘
e9cd	e6a9a5	27237	橥
e9ce	e6a7b2	27122	槲
e9cf	e6a984	27204	橄
e9d0	e6a8be	27198	樾
e9d1	e6aaa0	27296	檠
e9d2	e6a990	27216	橐
e9d3	e6a99b	27227	橛
e9d4	e6a8b5	27189	樵
e9d5	e6aa8e	27278	檎
e9d6	e6a9b9	27257	橹
e9d7	e6a8bd	27197	樽
e9d8	e6a8a8	27176	樨
e9d9	e6a998	27224	橘
e9da	e6a9bc	27260	橼
e9db	e6aa91	27281	檑
e9dc	e6aa90	27280	檐
e9dd	e6aaa9	27305	檩
e9de	e6aa97	27287	檗
e9df	e6aaab	27307	檫
e9e0	e78cb7	29495	猷
e9e1	e78d92	29522	獒
e9e2	e6ae81	27521	殁
e9e3	e6ae82	27522	殂
e9e4	e6ae87	27527	殇
e9e5	e6ae84	27524	殄
e9e6	e6ae92	27538	殒
e9e7	e6ae93	27539	殓
e9e8	e6ae8d	27533	殍
e9e9	e6ae9a	27546	殚
e9ea	e6ae9b	27547	殛
e9eb	e6aea1	27553	殡
e9ec	e6aeaa	27562	殪
e9ed	e8bdab	36715	轫
e9ee	e8bdad	36717	轭
e9ef	e8bdb1	36721	轱
e9f0	e8bdb2	36722	轲
e9f1	e8bdb3	36723	轳
e9f2	e8bdb5	36725	轵
e9f3	e8bdb6	36726	轶
e9f4	e8bdb8	36728	轸
e9f5	e8bdb7	36727	轷
e9f6	e8bdb9	36729	轹
e9f7	e8bdba	36730	轺
e9f8	e8bdbc	36732	轼
e9f9	e8bdbe	36734	轾
e9fa	e8be81	36737	辁
e9fb	e8be82	36738	辂
e9fc	e8be84	36740	辄
e9fd	e8be87	36743	辇
e9fe	e8be8b	36747	辋
eaa1	e8be8d	36749	辍
eaa2	e8be8e	36750	辎
eaa3	e8be8f	36751	辏
eaa4	e8be98	36760	辘
eaa5	e8be9a	36762	辚
eaa6	e8bb8e	36558	軎
eaa7	e6888b	25099	戋
eaa8	e68897	25111	戗
eaa9	e6889b	25115	戛
eaaa	e6889f	25119	戟
eaab	e688a2	25122	戢
eaac	e688a1	25121	戡
eaad	e688a5	25125	戥
eaae	e688a4	25124	戤
eaaf	e688ac	25132	戬
eab0	e887a7	33255	臧
eab1	e793af	29935	瓯
eab2	e793b4	29940	瓴
eab3	e793bf	29951	瓿
eab4	e7948f	29967	甏
eab5	e79491	29969	甑
eab6	e79493	29971	甓
eab7	e694b4	25908	攴
eab8	e697ae	26094	旮
eab9	e697af	26095	旯
eaba	e697b0	26096	旰
eabb	e6988a	26122	昊
eabc	e69899	26137	昙
eabd	e69db2	26482	杲
eabe	e69883	26115	昃
eabf	e69895	26133	昕
eac0	e69880	26112	昀
eac1	e78285	28805	炅
eac2	e69bb7	26359	曷
eac3	e6989d	26141	昝
eac4	e698b4	26164	昴
eac5	e698b1	26161	昱
eac6	e698b6	26166	昶
eac7	e698b5	26165	昵
eac8	e88086	32774	耆
eac9	e6999f	26207	晟
eaca	e69994	26196	晔
eacb	e69981	26177	晁
eacc	e6998f	26191	晏
eacd	e69996	26198	晖
eace	e699a1	26209	晡
eacf	e69997	26199	晗
ead0	e699b7	26231	晷
ead1	e69a84	26244	暄
ead2	e69a8c	26252	暌
ead3	e69aa7	26279	暧
ead4	e69a9d	26269	暝
ead5	e69abe	26302	暾
ead6	e69b9b	26331	曛
ead7	e69b9c	26332	曜
ead8	e69ba6	26342	曦
ead9	e69ba9	26345	曩
eada	e8b4b2	36146	贲
eadb	e8b4b3	36147	贳
eadc	e8b4b6	36150	贶
eadd	e8b4bb	36155	贻
eade	e8b4bd	36157	贽
eadf	e8b580	36160	赀
eae0	e8b585	36165	赅
eae1	e8b586	36166	赆
eae2	e8b588	36168	赈
eae3	e8b589	36169	赉
eae4	e8b587	36167	赇
eae5	e8b58d	36173	赍
eae6	e8b595	36181	赕
eae7	e8b599	36185	赙
eae8	e8a787	35271	觇
eae9	e8a78a	35274	觊
eaea	e8a78b	35275	觋
eaeb	e8a78c	35276	觌
eaec	e8a78e	35278	觎
eaed	e8a78f	35279	觏
eaee	e8a790	35280	觐
eaef	e8a791	35281	觑
eaf0	e789ae	29294	牮
eaf1	e78a9f	29343	犟
eaf2	e7899d	29277	牝
eaf3	e789a6	29286	牦
eaf4	e789af	29295	牯
eaf5	e789be	29310	牾
eaf6	e789bf	29311	牿
eaf7	e78a84	29316	犄
eaf8	e78a8b	29323	犋
eaf9	e78a8d	29325	犍
eafa	e78a8f	29327	犏
eafb	e78a92	29330	犒
eafc	e68c88	25352	挈
eafd	e68cb2	25394	挲
eafe	e68eb0	25520	掰
eba1	e690bf	25663	搿
eba2	e69398	25816	擘
eba3	e88084	32772	耄
eba4	e6afaa	27626	毪
eba5	e6afb3	27635	毳
eba6	e6afbd	27645	毽
eba7	e6afb5	27637	毵
eba8	e6afb9	27641	毹
eba9	e6b085	27653	氅
ebaa	e6b087	27655	氇
ebab	e6b086	27654	氆
ebac	e6b08d	27661	氍
ebad	e6b095	27669	氕
ebae	e6b098	27672	氘
ebaf	e6b099	27673	氙
ebb0	e6b09a	27674	氚
ebb1	e6b0a1	27681	氡
ebb2	e6b0a9	27689	氩
ebb3	e6b0a4	27684	氤
ebb4	e6b0aa	27690	氪
ebb5	e6b0b2	27698	氲
ebb6	e694b5	25909	攵
ebb7	e69595	25941	敕
ebb8	e695ab	25963	敫
ebb9	e7898d	29261	牍
ebba	e78992	29266	牒
ebbb	e78996	29270	牖
ebbc	e788b0	29232	爰
ebbd	e899a2	34402	虢
ebbe	e58896	21014	刖
ebbf	e8829f	32927	肟
ebc0	e8829c	32924	肜
ebc1	e88293	32915	肓
ebc2	e882bc	32956	肼
ebc3	e69c8a	26378	朊
ebc4	e882bd	32957	肽
ebc5	e882b1	32945	肱
ebc6	e882ab	32939	肫
ebc7	e882ad	32941	肭
ebc8	e882b4	32948	肴
ebc9	e882b7	32951	肷
ebca	e883a7	32999	胧
ebcb	e883a8	33000	胨
ebcc	e883a9	33001	胩
ebcd	e883aa	33002	胪
ebce	e8839b	32987	胛
ebcf	e88382	32962	胂
ebd0	e88384	32964	胄
ebd1	e88399	32985	胙
ebd2	e8838d	32973	胍
ebd3	e88397	32983	胗
ebd4	e69c90	26384	朐
ebd5	e8839d	32989	胝
ebd6	e883ab	33003	胫
ebd7	e883b1	33009	胱
ebd8	e883b4	33012	胴
ebd9	e883ad	33005	胭
ebda	e8848d	33037	脍
ebdb	e8848e	33038	脎
ebdc	e883b2	33010	胲
ebdd	e883bc	33020	胼
ebde	e69c95	26389	朕
ebdf	e88492	33042	脒
ebe0	e8b19a	35930	豚
ebe1	e884b6	33078	脶
ebe2	e8849e	33054	脞
ebe3	e884ac	33068	脬
ebe4	e88498	33048	脘
ebe5	e884b2	33074	脲
ebe6	e88588	33096	腈
ebe7	e8858c	33100	腌
ebe8	e88593	33107	腓
ebe9	e885b4	33140	腴
ebea	e88599	33113	腙
ebeb	e8859a	33114	腚
ebec	e885b1	33137	腱
ebed	e885a0	33120	腠
ebee	e885a9	33129	腩
ebef	e885bc	33148	腼
ebf0	e885bd	33149	腽
ebf1	e885ad	33133	腭
ebf2	e885a7	33127	腧
ebf3	e5a18d	22605	塍
ebf4	e5aab5	23221	媵
ebf5	e88688	33160	膈
ebf6	e88682	33154	膂
ebf7	e88691	33169	膑
ebf8	e6bb95	28373	滕
ebf9	e886a3	33187	膣
ebfa	e886aa	33194	膪
ebfb	e8878c	33228	臌
ebfc	e69ca6	26406	朦
ebfd	e8878a	33226	臊
ebfe	e886bb	33211	膻
eca1	e88781	33217	臁
eca2	e886a6	33190	膦
eca3	e6aca4	27428	欤
eca4	e6acb7	27447	欷
eca5	e6acb9	27449	欹
eca6	e6ad83	27459	歃
eca7	e6ad86	27462	歆
eca8	e6ad99	27481	歙
eca9	e9a391	39121	飑
ecaa	e9a392	39122	飒
ecab	e9a393	39123	飓
ecac	e9a395	39125	飕
ecad	e9a399	39129	飙
ecae	e9a39a	39130	飚
ecaf	e6aeb3	27571	殳
ecb0	e5bd80	24384	彀
ecb1	e6af82	27586	毂
ecb2	e8a7b3	35315	觳
ecb3	e69690	26000	斐
ecb4	e9bd91	40785	齑
ecb5	e69693	26003	斓
ecb6	e696bc	26044	於
ecb7	e69786	26054	旆
ecb8	e69784	26052	旄
ecb9	e69783	26051	旃
ecba	e6978c	26060	旌
ecbb	e6978e	26062	旎
ecbc	e69792	26066	旒
ecbd	e69796	26070	旖
ecbe	e78280	28800	炀
ecbf	e7829c	28828	炜
ecc0	e78296	28822	炖
ecc1	e7829d	28829	炝
ecc2	e782bb	28859	炻
ecc3	e78380	28864	烀
ecc4	e782b7	28855	炷
ecc5	e782ab	28843	炫
ecc6	e782b1	28849	炱
ecc7	e783a8	28904	烨
ecc8	e7838a	28874	烊
ecc9	e78490	28944	焐
ecca	e78493	28947	焓
eccb	e78496	28950	焖
eccc	e784af	28975	焯
eccd	e784b1	28977	焱
ecce	e785b3	29043	煳
eccf	e7859c	29020	煜
ecd0	e785a8	29032	煨
ecd1	e78585	28997	煅
ecd2	e785b2	29042	煲
ecd3	e7858a	29002	煊
ecd4	e785b8	29048	煸
ecd5	e785ba	29050	煺
ecd6	e78698	29080	熘
ecd7	e786b3	29107	熳
ecd8	e786b5	29109	熵
ecd9	e786a8	29096	熨
ecda	e786a0	29088	熠
ecdb	e787a0	29152	燠
ecdc	e78794	29140	燔
ecdd	e787a7	29159	燧
ecde	e787b9	29177	燹
ecdf	e7889d	29213	爝
ece0	e788a8	29224	爨
ece1	e781ac	28780	灬
ece2	e78498	28952	焘
ece3	e785a6	29030	煦
ece4	e786b9	29113	熹
ece5	e688be	25150	戾
ece6	e688bd	25149	戽
ece7	e68983	25155	扃
ece8	e68988	25160	扈
ece9	e68989	25161	扉
ecea	e7a4bb	31035	礻
eceb	e7a580	31040	祀
ecec	e7a586	31046	祆
eced	e7a589	31049	祉
ecee	e7a59b	31067	祛
ecef	e7a59c	31068	祜
ecf0	e7a593	31059	祓
ecf1	e7a59a	31066	祚
ecf2	e7a5a2	31074	祢
ecf3	e7a597	31063	祗
ecf4	e7a5a0	31072	祠
ecf5	e7a5af	31087	祯
ecf6	e7a5a7	31079	祧
ecf7	e7a5ba	31098	祺
ecf8	e7a685	31109	禅
ecf9	e7a68a	31114	禊
ecfa	e7a69a	31130	禚
ecfb	e7a6a7	31143	禧
ecfc	e7a6b3	31155	禳
ecfd	e5bf91	24529	忑
ecfe	e5bf90	24528	忐
eda1	e680bc	24636	怼
eda2	e6819d	24669	恝
eda3	e6819a	24666	恚
eda4	e681a7	24679	恧
eda5	e68181	24641	恁
eda6	e68199	24665	恙
eda7	e681a3	24675	恣
eda8	e682ab	24747	悫
eda9	e68486	24838	愆
edaa	e6848d	24845	愍
edab	e6859d	24925	慝
edac	e686a9	25001	憩
edad	e6869d	24989	憝
edae	e6878b	25035	懋
edaf	e68791	25041	懑
edb0	e68886	25094	戆
edb1	e88280	32896	肀
edb2	e881bf	32895	聿
edb3	e6b293	27795	沓
edb4	e6b3b6	27894	泶
edb5	e6b7bc	28156	淼
edb6	e79fb6	30710	矶
edb7	e79fb8	30712	矸
edb8	e7a080	30720	砀
edb9	e7a089	30729	砉
edba	e7a097	30743	砗
edbb	e7a098	30744	砘
edbc	e7a091	30737	砑
edbd	e696ab	26027	斫
edbe	e7a0ad	30765	砭
edbf	e7a09c	30748	砜
edc0	e7a09d	30749	砝
edc1	e7a0b9	30777	砹
edc2	e7a0ba	30778	砺
edc3	e7a0bb	30779	砻
edc4	e7a09f	30751	砟
edc5	e7a0bc	30780	砼
edc6	e7a0a5	30757	砥
edc7	e7a0ac	30764	砬
edc8	e7a0a3	30755	砣
edc9	e7a0a9	30761	砩
edca	e7a18e	30798	硎
edcb	e7a1ad	30829	硭
edcc	e7a196	30806	硖
edcd	e7a197	30807	硗
edce	e7a0a6	30758	砦
edcf	e7a190	30800	硐
edd0	e7a187	30791	硇
edd1	e7a18c	30796	硌
edd2	e7a1aa	30826	硪
edd3	e7a29b	30875	碛
edd4	e7a293	30867	碓
edd5	e7a29a	30874	碚
edd6	e7a287	30855	碇
edd7	e7a29c	30876	碜
edd8	e7a2a1	30881	碡
edd9	e7a2a3	30883	碣
edda	e7a2b2	30898	碲
eddb	e7a2b9	30905	碹
eddc	e7a2a5	30885	碥
eddd	e7a394	30932	磔
edde	e7a399	30937	磙
eddf	e7a389	30921	磉
ede0	e7a3ac	30956	磬
ede1	e7a3b2	30962	磲
ede2	e7a485	30981	礅
ede3	e7a3b4	30964	磴
ede4	e7a493	30995	礓
ede5	e7a4a4	31012	礤
ede6	e7a49e	31006	礞
ede7	e7a4b4	31028	礴
ede8	e9be9b	40859	龛
ede9	e9bbb9	40697	黹
edea	e9bbbb	40699	黻
edeb	e9bbbc	40700	黼
edec	e79bb1	30449	盱
eded	e79c84	30468	眄
edee	e79c8d	30477	眍
edef	e79bb9	30457	盹
edf0	e79c87	30471	眇
edf1	e79c88	30472	眈
edf2	e79c9a	30490	眚
edf3	e79ca2	30498	眢
edf4	e79c99	30489	眙
edf5	e79cad	30509	眭
edf6	e79ca6	30502	眦
edf7	e79cb5	30517	眵
edf8	e79cb8	30520	眸
edf9	e79d90	30544	睐
edfa	e79d91	30545	睑
edfb	e79d87	30535	睇
edfc	e79d83	30531	睃
edfd	e79d9a	30554	睚
edfe	e79da8	30568	睨
eea1	e79da2	30562	睢
eea2	e79da5	30565	睥
eea3	e79dbf	30591	睿
eea4	e79e8d	30605	瞍
eea5	e79dbd	30589	睽
eea6	e79e80	30592	瞀
eea7	e79e8c	30604	瞌
eea8	e79e91	30609	瞑
eea9	e79e9f	30623	瞟
eeaa	e79ea0	30624	瞠
eeab	e79eb0	30640	瞰
eeac	e79eb5	30645	瞵
eead	e79ebd	30653	瞽
eeae	e794ba	30010	町
eeaf	e79580	30016	畀
eeb0	e7958e	30030	畎
eeb1	e7958b	30027	畋
eeb2	e79588	30024	畈
eeb3	e7959b	30043	畛
eeb4	e795b2	30066	畲
eeb5	e795b9	30073	畹
eeb6	e79683	30083	疃
eeb7	e7bd98	32600	罘
eeb8	e7bda1	32609	罡
eeb9	e7bd9f	32607	罟
eeba	e8a988	35400	詈
eebb	e7bda8	32616	罨
eebc	e7bdb4	32628	罴
eebd	e7bdb1	32625	罱
eebe	e7bdb9	32633	罹
eebf	e7be81	32641	羁
eec0	e7bdbe	32638	罾
eec1	e79b8d	30413	盍
eec2	e79ba5	30437	盥
eec3	e8a0b2	34866	蠲
eec4	e99285	38021	钅
eec5	e99286	38022	钆
eec6	e99287	38023	钇
eec7	e9928b	38027	钋
eec8	e9928a	38026	钊
eec9	e9928c	38028	钌
eeca	e9928d	38029	钍
eecb	e9928f	38031	钏
eecc	e99290	38032	钐
eecd	e99294	38036	钔
eece	e99297	38039	钗
eecf	e99295	38037	钕
eed0	e9929a	38042	钚
eed1	e9929b	38043	钛
eed2	e9929c	38044	钜
eed3	e992a3	38051	钣
eed4	e992a4	38052	钤
eed5	e992ab	38059	钫
eed6	e992aa	38058	钪
eed7	e992ad	38061	钭
eed8	e992ac	38060	钬
eed9	e992af	38063	钯
eeda	e992b0	38064	钰
eedb	e992b2	38066	钲
eedc	e992b4	38068	钴
eedd	e992b6	38070	钶
eede	e992b7	38071	钷
eedf	e992b8	38072	钸
eee0	e992b9	38073	钹
eee1	e992ba	38074	钺
eee2	e992bc	38076	钼
eee3	e992bd	38077	钽
eee4	e992bf	38079	钿
eee5	e99384	38084	铄
eee6	e99388	38088	铈
eee7	e99389	38089	铉
eee8	e9938a	38090	铊
eee9	e9938b	38091	铋
eeea	e9938c	38092	铌
eeeb	e9938d	38093	铍
eeec	e9938e	38094	铎
eeed	e99390	38096	铐
eeee	e99391	38097	铑
eeef	e99392	38098	铒
eef0	e99395	38101	铕
eef1	e99396	38102	铖
eef2	e99397	38103	铗
eef3	e99399	38105	铙
eef4	e99398	38104	铘
eef5	e9939b	38107	铛
eef6	e9939e	38110	铞
eef7	e9939f	38111	铟
eef8	e993a0	38112	铠
eef9	e993a2	38114	铢
eefa	e993a4	38116	铤
eefb	e993a5	38117	铥
eefc	e993a7	38119	铧
eefd	e993a8	38120	铨
eefe	e993aa	38122	铪
efa1	e993a9	38121	铩
efa2	e993ab	38123	铫
efa3	e993ae	38126	铮
efa4	e993af	38127	铯
efa5	e993b3	38131	铳
efa6	e993b4	38132	铴
efa7	e993b5	38133	铵
efa8	e993b7	38135	铷
efa9	e993b9	38137	铹
efaa	e993bc	38140	铼
efab	e993bd	38141	铽
efac	e993bf	38143	铿
efad	e99483	38147	锃
efae	e99482	38146	锂
efaf	e99486	38150	锆
efb0	e99487	38151	锇
efb1	e99489	38153	锉
efb2	e9948a	38154	锊
efb3	e9948d	38157	锍
efb4	e9948e	38158	锎
efb5	e9948f	38159	锏
efb6	e99492	38162	锒
efb7	e99493	38163	锓
efb8	e99494	38164	锔
efb9	e99495	38165	锕
efba	e99496	38166	锖
efbb	e99498	38168	锘
efbc	e9949b	38171	锛
efbd	e9949d	38173	锝
efbe	e9949e	38174	锞
efbf	e9949f	38175	锟
efc0	e994a2	38178	锢
efc1	e994aa	38186	锪
efc2	e994ab	38187	锫
efc3	e994a9	38185	锩
efc4	e994ac	38188	锬
efc5	e994b1	38193	锱
efc6	e994b2	38194	锲
efc7	e994b4	38196	锴
efc8	e994b6	38198	锶
efc9	e994b7	38199	锷
efca	e994b8	38200	锸
efcb	e994bc	38204	锼
efcc	e994be	38206	锾
efcd	e994bf	38207	锿
efce	e99582	38210	镂
efcf	e994b5	38197	锵
efd0	e99584	38212	镄
efd1	e99585	38213	镅
efd2	e99586	38214	镆
efd3	e99589	38217	镉
efd4	e9958c	38220	镌
efd5	e9958e	38222	镎
efd6	e9958f	38223	镏
efd7	e99592	38226	镒
efd8	e99593	38227	镓
efd9	e99594	38228	镔
efda	e99596	38230	镖
efdb	e99597	38231	镗
efdc	e99598	38232	镘
efdd	e99599	38233	镙
efde	e9959b	38235	镛
efdf	e9959e	38238	镞
efe0	e9959f	38239	镟
efe1	e9959d	38237	镝
efe2	e995a1	38241	镡
efe3	e995a2	38242	镢
efe4	e995a4	38244	镤
efe5	e995a5	38245	镥
efe6	e995a6	38246	镦
efe7	e995a7	38247	镧
efe8	e995a8	38248	镨
efe9	e995a9	38249	镩
efea	e995aa	38250	镪
efeb	e995ab	38251	镫
efec	e995ac	38252	镬
efed	e995af	38255	镯
efee	e995b1	38257	镱
efef	e995b2	38258	镲
eff0	e995b3	38259	镳
eff1	e994ba	38202	锺
eff2	e79fa7	30695	矧
eff3	e79fac	30700	矬
eff4	e99b89	38601	雉
eff5	e7a795	31189	秕
eff6	e7a7ad	31213	秭
eff7	e7a7a3	31203	秣
eff8	e7a7ab	31211	秫
eff9	e7a886	31238	稆
effa	e5b587	23879	嵇
effb	e7a883	31235	稃
effc	e7a882	31234	稂
effd	e7a89e	31262	稞
effe	e7a894	31252	稔
f0a1	e7a8b9	31289	稹
f0a2	e7a8b7	31287	稷
f0a3	e7a991	31313	穑
f0a4	e9bb8f	40655	黏
f0a5	e9a6a5	39333	馥
f0a6	e7a9b0	31344	穰
f0a7	e79a88	30344	皈
f0a8	e79a8e	30350	皎
f0a9	e79a93	30355	皓
f0aa	e79a99	30361	皙
f0ab	e79aa4	30372	皤
f0ac	e7939e	29918	瓞
f0ad	e793a0	29920	瓠
f0ae	e794ac	29996	甬
f0af	e9b8a0	40480	鸠
f0b0	e9b8a2	40482	鸢
f0b1	e9b8a8	40488	鸨
f0b2	e9b8a9	40489	鸩
f0b3	e9b8aa	40490	鸪
f0b4	e9b8ab	40491	鸫
f0b5	e9b8ac	40492	鸬
f0b6	e9b8b2	40498	鸲
f0b7	e9b8b1	40497	鸱
f0b8	e9b8b6	40502	鸶
f0b9	e9b8b8	40504	鸸
f0ba	e9b8b7	40503	鸷
f0bb	e9b8b9	40505	鸹
f0bc	e9b8ba	40506	鸺
f0bd	e9b8be	40510	鸾
f0be	e9b981	40513	鹁
f0bf	e9b982	40514	鹂
f0c0	e9b984	40516	鹄
f0c1	e9b986	40518	鹆
f0c2	e9b987	40519	鹇
f0c3	e9b988	40520	鹈
f0c4	e9b989	40521	鹉
f0c5	e9b98b	40523	鹋
f0c6	e9b98c	40524	鹌
f0c7	e9b98e	40526	鹎
f0c8	e9b991	40529	鹑
f0c9	e9b995	40533	鹕
f0ca	e9b997	40535	鹗
f0cb	e9b99a	40538	鹚
f0cc	e9b99b	40539	鹛
f0cd	e9b99c	40540	鹜
f0ce	e9b99e	40542	鹞
f0cf	e9b9a3	40547	鹣
f0d0	e9b9a6	40550	鹦
f0d1	e9b9a7	40551	鹧
f0d2	e9b9a8	40552	鹨
f0d3	e9b9a9	40553	鹩
f0d4	e9b9aa	40554	鹪
f0d5	e9b9ab	40555	鹫
f0d6	e9b9ac	40556	鹬
f0d7	e9b9b1	40561	鹱
f0d8	e9b9ad	40557	鹭
f0d9	e9b9b3	40563	鹳
f0da	e79692	30098	疒
f0db	e79694	30100	疔
f0dc	e79696	30102	疖
f0dd	e796a0	30112	疠
f0de	e7969d	30109	疝
f0df	e796ac	30124	疬
f0e0	e796a3	30115	疣
f0e1	e796b3	30131	疳
f0e2	e796b4	30132	疴
f0e3	e796b8	30136	疸
f0e4	e79784	30148	痄
f0e5	e796b1	30129	疱
f0e6	e796b0	30128	疰
f0e7	e79783	30147	痃
f0e8	e79782	30146	痂
f0e9	e79796	30166	痖
f0ea	e7978d	30157	痍
f0eb	e797a3	30179	痣
f0ec	e797a8	30184	痨
f0ed	e797a6	30182	痦
f0ee	e797a4	30180	痤
f0ef	e797ab	30187	痫
f0f0	e797a7	30183	痧
f0f1	e79883	30211	瘃
f0f2	e797b1	30193	痱
f0f3	e797bc	30204	痼
f0f4	e797bf	30207	痿
f0f5	e79890	30224	瘐
f0f6	e79880	30208	瘀
f0f7	e79885	30213	瘅
f0f8	e7988c	30220	瘌
f0f9	e79897	30231	瘗
f0fa	e7988a	30218	瘊
f0fb	e798a5	30245	瘥
f0fc	e79898	30232	瘘
f0fd	e79895	30229	瘕
f0fe	e79899	30233	瘙
f1a1	e7989b	30235	瘛
f1a2	e798bc	30268	瘼
f1a3	e798a2	30242	瘢
f1a4	e798a0	30240	瘠
f1a5	e79980	30272	癀
f1a6	e798ad	30253	瘭
f1a7	e798b0	30256	瘰
f1a8	e798bf	30271	瘿
f1a9	e798b5	30261	瘵
f1aa	e79983	30275	癃
f1ab	e798be	30270	瘾
f1ac	e798b3	30259	瘳
f1ad	e7998d	30285	癍
f1ae	e7999e	30302	癞
f1af	e79994	30292	癔
f1b0	e7999c	30300	癜
f1b1	e79996	30294	癖
f1b2	e799ab	30315	癫
f1b3	e799af	30319	癯
f1b4	e7bf8a	32714	翊
f1b5	e7aba6	31462	竦
f1b6	e7a9b8	31352	穸
f1b7	e7a9b9	31353	穹
f1b8	e7aa80	31360	窀
f1b9	e7aa86	31366	窆
f1ba	e7aa88	31368	窈
f1bb	e7aa95	31381	窕
f1bc	e7aaa6	31398	窦
f1bd	e7aaa0	31392	窠
f1be	e7aaac	31404	窬
f1bf	e7aaa8	31400	窨
f1c0	e7aaad	31405	窭
f1c1	e7aab3	31411	窳
f1c2	e8a1a4	34916	衤
f1c3	e8a1a9	34921	衩
f1c4	e8a1b2	34930	衲
f1c5	e8a1bd	34941	衽
f1c6	e8a1bf	34943	衿
f1c7	e8a282	34946	袂
f1c8	e8a2a2	34978	袢
f1c9	e8a386	35014	裆
f1ca	e8a2b7	34999	袷
f1cb	e8a2bc	35004	袼
f1cc	e8a389	35017	裉
f1cd	e8a3a2	35042	裢
f1ce	e8a38e	35022	裎
f1cf	e8a3a3	35043	裣
f1d0	e8a3a5	35045	裥
f1d1	e8a3b1	35057	裱
f1d2	e8a49a	35098	褚
f1d3	e8a3bc	35068	裼
f1d4	e8a3a8	35048	裨
f1d5	e8a3be	35070	裾
f1d6	e8a3b0	35056	裰
f1d7	e8a4a1	35105	褡
f1d8	e8a499	35097	褙
f1d9	e8a493	35091	褓
f1da	e8a49b	35099	褛
f1db	e8a48a	35082	褊
f1dc	e8a4b4	35124	褴
f1dd	e8a4ab	35115	褫
f1de	e8a4b6	35126	褶
f1df	e8a581	35137	襁
f1e0	e8a5a6	35174	襦
f1e1	e8a5bb	35195	襻
f1e2	e7968b	30091	疋
f1e3	e883a5	32997	胥
f1e4	e79ab2	30386	皲
f1e5	e79ab4	30388	皴
f1e6	e79f9c	30684	矜
f1e7	e88092	32786	耒
f1e8	e88094	32788	耔
f1e9	e88096	32790	耖
f1ea	e8809c	32796	耜
f1eb	e880a0	32800	耠
f1ec	e880a2	32802	耢
f1ed	e880a5	32805	耥
f1ee	e880a6	32806	耦
f1ef	e880a7	32807	耧
f1f0	e880a9	32809	耩
f1f1	e880a8	32808	耨
f1f2	e880b1	32817	耱
f1f3	e8808b	32779	耋
f1f4	e880b5	32821	耵
f1f5	e88183	32835	聃
f1f6	e88186	32838	聆
f1f7	e8818d	32845	聍
f1f8	e88192	32850	聒
f1f9	e881a9	32873	聩
f1fa	e881b1	32881	聱
f1fb	e8a683	35203	覃
f1fc	e9a1b8	39032	顸
f1fd	e9a280	39040	颀
f1fe	e9a283	39043	颃
f2a1	e9a289	39049	颉
f2a2	e9a28c	39052	颌
f2a3	e9a28d	39053	颍
f2a4	e9a28f	39055	颏
